race_no,official_time,time_sec
28674,04:54:39,17679
31029,04:54:39,17679
31031,04:54:39,17679
31032,04:54:39,17679
30611,04:54:40,17680
30838,04:54:40,17680
25695,04:54:41,17681
28611,04:54:42,17682
26785,04:54:43,17683
25879,04:54:43,17683
25591,04:54:43,17683
25936,04:54:44,17684
30010,04:54:44,17684
31194,04:54:45,17685
27414,04:54:47,17687
19151,04:54:47,17687
27706,04:54:47,17687
25907,04:54:48,17688
20050,04:54:48,17688
17853,04:54:49,17689
27286,04:54:51,17691
26020,04:54:51,17691
31330,04:54:53,17693
27764,04:54:53,17693
18615,04:54:55,17695
26801,04:54:56,17696
26799,04:54:57,17697
30617,04:55:00,17700
29793,04:55:01,17701
30654,04:55:01,17701
23357,04:55:04,17704
24882,04:55:04,17704
28306,04:55:04,17704
25873,04:55:04,17704
25524,04:55:06,17706
28014,04:55:07,17707
28147,04:55:07,17707
26789,04:55:08,17708
26619,04:55:09,17709
24100,04:55:10,17710
31476,04:55:12,17712
1566,04:55:13,17713
31202,04:55:16,17716
27997,04:55:16,17716
32045,04:55:16,17716
20446,04:55:17,17717
26770,04:55:17,17717
27480,04:55:17,17717
26640,04:55:18,17718
26774,04:55:19,17719
23564,04:55:20,17720
26938,04:55:20,17720
31910,04:55:20,17720
26105,04:55:22,17722
26908,04:55:22,17722
21077,04:55:23,17723
20988,04:55:24,17724
29892,04:55:24,17724
29891,04:55:25,17725
29899,04:55:25,17725
27291,04:55:28,17728
30605,04:55:28,17728
26570,04:55:29,17729
28671,04:55:31,17731
21381,04:55:31,17731
26527,04:55:32,17732
32035,04:55:32,17732
26047,04:55:33,17733
25808,04:55:34,17734
28155,04:55:35,17735
29317,04:55:37,17737
31487,04:55:37,17737
27337,04:55:41,17741
30540,04:55:42,17742
29337,04:55:42,17742
18979,04:55:42,17742
30595,04:55:43,17743
31195,04:55:44,17744
29256,04:55:46,17746
29530,04:55:46,17746
25981,04:55:48,17748
31345,04:55:48,17748
26369,04:55:50,17750
31597,04:55:51,17751
31958,04:55:53,17753
31394,04:55:53,17753
28062,04:55:53,17753
26504,04:55:54,17754
26879,04:55:54,17754
28689,04:55:56,17756
25630,04:55:56,17756
31280,04:55:56,17756
26919,04:55:57,17757
26004,04:55:58,17758
19858,04:56:00,17760
29920,04:56:03,17763
22293,04:56:04,17764
31022,04:56:04,17764
30804,04:56:05,17765
22243,04:56:07,17767
30521,04:56:07,17767
26552,04:56:09,17769
16236,04:56:10,17770
27712,04:56:10,17770
16205,04:56:10,17770
25048,04:56:11,17771
19982,04:56:12,17772
26062,04:56:14,17774
29583,04:56:14,17774
16076,04:56:17,17777
29664,04:56:17,17777
30681,04:56:21,17781
3910,04:56:21,17781
31631,04:56:22,17782
27804,04:56:23,17783
25839,04:56:23,17783
26316,04:56:23,17783
26765,04:56:25,17785
26333,04:56:29,17789
29663,04:56:30,17790
25385,04:56:32,17792
27069,04:56:33,17793
29816,04:56:34,17794
25497,04:56:34,17794
21623,04:56:35,17795
26584,04:56:38,17798
28865,04:56:39,17799
25553,04:56:41,17801
29133,04:56:42,17802
25537,04:56:42,17802
19446,04:56:43,17803
25276,04:56:43,17803
28877,04:56:45,17805
18642,04:56:45,17805
31316,04:56:46,17806
30494,04:56:47,17807
30688,04:56:47,17807
29383,04:56:50,17810
26939,04:56:50,17810
27461,04:56:51,17811
29612,04:56:51,17811
25420,04:56:51,17811
29611,04:56:52,17812
30447,04:56:53,17813
31945,04:56:53,17813
31049,04:56:54,17814
28483,04:56:55,17815
29318,04:56:55,17815
10559,04:56:55,17815
31727,04:56:55,17815
4912,04:56:56,17816
31416,04:56:56,17816
32068,04:56:57,17817
31489,04:56:58,17818
30992,04:56:58,17818
30648,04:56:59,17819
29956,04:56:59,17819
30647,04:56:59,17819
31213,04:56:59,17819
25105,04:57:00,17820
25380,04:57:00,17820
10773,04:57:00,17820
29400,04:57:02,17822
30626,04:57:02,17822
4448,04:57:03,17823
31739,04:57:03,17823
27700,04:57:04,17824
8922,04:57:05,17825
28420,04:57:06,17826
30935,04:57:08,17828
30451,04:57:08,17828
26824,04:57:11,17831
29511,04:57:12,17832
27138,04:57:12,17832
27352,04:57:13,17833
26079,04:57:13,17833
28112,04:57:15,17835
28639,04:57:16,17836
10806,04:57:18,17838
27185,04:57:20,17840
13106,04:57:20,17840
30303,04:57:21,17841
28989,04:57:23,17843
27013,04:57:23,17843
26353,04:57:25,17845
2723,04:57:25,17845
26065,04:57:29,17849
29447,04:57:29,17849
28494,04:57:30,17850
28493,04:57:30,17850
28749,04:57:31,17851
17399,04:57:31,17851
26073,04:57:32,17852
31440,04:57:32,17852
29172,04:57:32,17852
29345,04:57:33,17853
15571,04:57:33,17853
26548,04:57:33,17853
31297,04:57:33,17853
30051,04:57:33,17853
26582,04:57:35,17855
27750,04:57:37,17857
19875,04:57:37,17857
24002,04:57:38,17858
28478,04:57:41,17861
28049,04:57:42,17862
15066,04:57:43,17863
28259,04:57:43,17863
30199,04:57:43,17863
29216,04:57:44,17864
30367,04:57:44,17864
27901,04:57:45,17865
28652,04:57:45,17865
29634,04:57:45,17865
32022,04:57:45,17865
28413,04:57:45,17865
29346,04:57:46,17866
28253,04:57:47,17867
30510,04:57:48,17868
25890,04:57:48,17868
31759,04:57:49,17869
31757,04:57:49,17869
29731,04:57:50,17870
30637,04:57:50,17870
30063,04:57:51,17871
25915,04:57:51,17871
26013,04:57:52,17872
27738,04:57:52,17872
27749,04:57:52,17872
30069,04:57:53,17873
26059,04:57:53,17873
25021,04:57:54,17874
31904,04:57:54,17874
28270,04:57:56,17876
30392,04:57:56,17876
31870,04:57:56,17876
29928,04:57:58,17878
25965,04:58:02,17882
31850,04:58:03,17883
31852,04:58:03,17883
26293,04:58:04,17884
31337,04:58:04,17884
31511,04:58:05,17885
28130,04:58:05,17885
18508,04:58:06,17886
26709,04:58:06,17886
27418,04:58:06,17886
31505,04:58:06,17886
30411,04:58:06,17886
23406,04:58:07,17887
27904,04:58:07,17887
24361,04:58:08,17888
22578,04:58:10,17890
30349,04:58:11,17891
28290,04:58:14,17894
27976,04:58:15,17895
29849,04:58:16,17896
23105,04:58:16,17896
30922,04:58:19,17899
25791,04:58:21,17901
609,04:58:22,17902
26699,04:58:22,17902
27739,04:58:22,17902
20146,04:58:24,17904
26876,04:58:24,17904
27856,04:58:24,17904
30679,04:58:26,17906
27460,04:58:26,17906
29755,04:58:28,17908
26864,04:58:31,17911
26862,04:58:31,17911
25848,04:58:32,17912
22301,04:58:32,17912
31588,04:58:32,17912
28185,04:58:32,17912
27137,04:58:32,17912
31148,04:58:33,17913
31919,04:58:34,17914
21987,04:58:35,17915
18949,04:58:41,17921
28198,04:58:43,17923
29315,04:58:44,17924
24200,04:58:45,17925
19905,04:58:46,17926
19953,04:58:46,17926
29448,04:58:46,17926
26112,04:58:47,17927
14531,04:58:49,17929
28980,04:58:53,17933
29259,04:58:53,17933
16728,04:58:54,17934
27235,04:58:54,17934
27727,04:58:54,17934
29577,04:58:55,17935
31488,04:58:56,17936
27582,04:58:56,17936
29801,04:58:59,17939
28036,04:59:00,17940
31435,04:59:01,17941
29516,04:59:03,17943
23158,04:59:03,17943
26588,04:59:05,17945
28755,04:59:05,17945
29076,04:59:07,17947
29255,04:59:07,17947
25813,04:59:07,17947
26977,04:59:09,17949
22300,04:59:09,17949
27206,04:59:11,17951
27207,04:59:11,17951
29997,04:59:12,17952
14788,04:59:12,17952
21943,04:59:12,17952
29933,04:59:12,17952
30238,04:59:13,17953
31413,04:59:13,17953
30111,04:59:15,17955
15527,04:59:16,17956
30172,04:59:16,17956
15548,04:59:17,17957
26348,04:59:19,17959
26400,04:59:19,17959
25924,04:59:19,17959
26606,04:59:20,17960
4421,04:59:20,17960
29838,04:59:20,17960
27155,04:59:21,17961
27125,04:59:21,17961
29055,04:59:21,17961
31784,04:59:22,17962
26805,04:59:24,17964
26802,04:59:24,17964
31867,04:59:24,17964
20404,04:59:25,17965
20048,04:59:26,17966
29109,04:59:26,17966
27570,04:59:29,17969
22081,04:59:29,17969
24082,04:59:30,17970
30537,04:59:30,17970
29495,04:59:31,17971
5824,04:59:31,17971
32042,04:59:32,17972
29428,04:59:32,17972
26754,04:59:32,17972
29888,04:59:33,17973
26038,04:59:34,17974
31780,04:59:34,17974
30783,04:59:35,17975
24381,04:59:35,17975
29241,04:59:35,17975
29555,04:59:36,17976
31063,04:59:39,17979
30944,04:59:39,17979
26070,04:59:40,17980
26429,04:59:41,17981
27765,04:59:42,17982
29876,04:59:46,17986
31335,04:59:46,17986
30621,04:59:46,17986
31857,04:59:48,17988
14907,04:59:49,17989
31701,04:59:51,17991
25540,04:59:51,17991
11696,04:59:51,17991
26308,04:59:52,17992
31527,04:59:53,17993
25737,04:59:53,17993
28375,04:59:55,17995
28315,04:59:55,17995
27161,04:59:56,17996
25760,04:59:57,17997
28015,04:59:57,17997
26053,04:59:58,17998
31630,04:59:59,17999
31583,05:00:00,18000
31037,05:00:03,18003
26485,05:00:04,18004
26779,05:00:04,18004
13843,05:00:05,18005
19139,05:00:05,18005
30552,05:00:05,18005
22740,05:00:07,18007
29971,05:00:07,18007
30972,05:00:08,18008
30974,05:00:10,18010
28154,05:00:10,18010
28153,05:00:10,18010
29502,05:00:10,18010
29887,05:00:15,18015
25790,05:00:19,18019
27347,05:00:19,18019
29671,05:00:19,18019
29308,05:00:22,18022
29309,05:00:22,18022
28929,05:00:23,18023
9321,05:00:25,18025
26290,05:00:25,18025
28594,05:00:27,18027
25435,05:00:29,18029
31982,05:00:29,18029
26750,05:00:30,18030
30186,05:00:31,18031
26281,05:00:32,18032
26736,05:00:32,18032
26722,05:00:33,18033
27619,05:00:34,18034
31395,05:00:34,18034
31936,05:00:34,18034
28340,05:00:34,18034
31359,05:00:35,18035
26009,05:00:37,18037
25804,05:00:39,18039
25857,05:00:40,18040
29710,05:00:40,18040
31913,05:00:40,18040
28073,05:00:41,18041
30689,05:00:42,18042
31197,05:00:44,18044
31442,05:00:44,18044
26396,05:00:45,18045
27102,05:00:45,18045
30442,05:00:46,18046
18972,05:00:46,18046
29743,05:00:46,18046
27469,05:00:47,18047
27273,05:00:49,18049
22016,05:00:49,18049
11528,05:00:50,18050
27211,05:00:50,18050
6698,05:00:51,18051
16373,05:00:51,18051
31086,05:00:52,18052
22476,05:00:52,18052
28845,05:00:54,18054
31518,05:00:55,18055
29621,05:00:56,18056
30899,05:00:56,18056
27971,05:00:56,18056
30408,05:00:57,18057
26167,05:00:57,18057
26543,05:01:00,18060
26685,05:01:02,18062
3067,05:01:03,18063
26605,05:01:03,18063
23087,05:01:03,18063
8292,05:01:05,18065
28660,05:01:05,18065
28659,05:01:05,18065
29944,05:01:06,18066
30037,05:01:06,18066
26152,05:01:07,18067
32132,05:01:11,18071
29645,05:01:11,18071
31672,05:01:12,18072
29803,05:01:12,18072
28406,05:01:12,18072
31028,05:01:14,18074
27055,05:01:15,18075
30322,05:01:16,18076
31619,05:01:17,18077
26948,05:01:18,18078
26935,05:01:19,18079
30078,05:01:20,18080
24523,05:01:20,18080
27932,05:01:21,18081
21544,05:01:21,18081
28189,05:01:25,18085
28761,05:01:26,18086
26016,05:01:27,18087
30544,05:01:27,18087
4701,05:01:28,18088
28859,05:01:29,18089
24447,05:01:31,18091
29809,05:01:31,18091
30835,05:01:32,18092
25118,05:01:32,18092
30721,05:01:33,18093
23314,05:01:34,18094
29455,05:01:36,18096
25332,05:01:37,18097
28427,05:01:39,18099
26603,05:01:40,18100
28784,05:01:41,18101
28782,05:01:41,18101
26090,05:01:41,18101
24873,05:01:46,18106
28025,05:01:47,18107
24936,05:01:47,18107
31276,05:01:47,18107
27509,05:01:47,18107
29397,05:01:50,18110
30057,05:01:51,18111
28804,05:01:51,18111
28392,05:01:52,18112
25507,05:01:52,18112
28944,05:01:53,18113
29631,05:01:53,18113
29854,05:01:53,18113
31964,05:01:54,18114
26747,05:01:58,18118
30960,05:02:01,18121
11781,05:02:01,18121
27584,05:02:03,18123
26027,05:02:08,18128
26389,05:02:08,18128
27348,05:02:09,18129
26409,05:02:09,18129
26212,05:02:09,18129
15581,05:02:11,18131
28693,05:02:11,18131
30003,05:02:13,18133
30028,05:02:13,18133
27662,05:02:14,18134
26723,05:02:14,18134
26638,05:02:15,18135
26817,05:02:15,18135
29123,05:02:15,18135
28355,05:02:16,18136
27967,05:02:16,18136
31971,05:02:17,18137
26343,05:02:21,18141
17739,05:02:23,18143
29697,05:02:25,18145
27705,05:02:29,18149
30990,05:02:31,18151
27648,05:02:32,18152
26061,05:02:35,18155
24197,05:02:36,18156
27669,05:02:41,18161
25666,05:02:41,18161
14085,05:02:45,18165
27189,05:02:49,18169
27467,05:02:49,18169
26516,05:02:50,18170
30769,05:02:51,18171
16438,05:02:52,18172
28664,05:02:53,18173
13946,05:02:54,18174
30831,05:02:54,18174
30366,05:02:55,18175
30832,05:02:56,18176
28082,05:02:59,18179
25340,05:03:00,18180
27957,05:03:01,18181
30231,05:03:01,18181
27297,05:03:01,18181
26856,05:03:01,18181
20784,05:03:02,18182
22612,05:03:02,18182
30031,05:03:04,18184
25324,05:03:04,18184
28550,05:03:06,18186
28471,05:03:06,18186
30746,05:03:09,18189
27839,05:03:11,18191
27596,05:03:12,18192
29061,05:03:13,18193
21301,05:03:13,18193
29995,05:03:13,18193
28914,05:03:14,18194
27074,05:03:17,18197
27011,05:03:19,18199
25755,05:03:19,18199
31109,05:03:20,18200
31175,05:03:20,18200
28376,05:03:20,18200
30571,05:03:21,18201
30717,05:03:22,18202
29991,05:03:22,18202
28678,05:03:24,18204
25793,05:03:24,18204
27107,05:03:24,18204
25262,05:03:24,18204
29161,05:03:25,18205
30141,05:03:26,18206
31432,05:03:26,18206
22833,05:03:28,18208
21804,05:03:29,18209
25314,05:03:30,18210
26515,05:03:30,18210
27692,05:03:30,18210
25757,05:03:31,18211
30198,05:03:32,18212
26499,05:03:32,18212
28156,05:03:33,18213
30190,05:03:34,18214
25220,05:03:35,18215
28093,05:03:36,18216
17975,05:03:39,18219
26411,05:03:39,18219
20413,05:03:42,18222
29742,05:03:43,18223
27025,05:03:46,18226
27699,05:03:47,18227
22845,05:03:49,18229
31925,05:03:49,18229
20761,05:03:50,18230
27736,05:03:50,18230
25776,05:03:50,18230
29750,05:03:51,18231
26958,05:03:52,18232
31463,05:03:52,18232
30012,05:03:53,18233
27980,05:03:55,18235
26818,05:03:57,18237
29324,05:03:58,18238
31542,05:03:59,18239
30793,05:04:03,18243
24242,05:04:03,18243
27821,05:04:03,18243
31809,05:04:05,18245
25979,05:04:05,18245
18574,05:04:09,18249
22352,05:04:09,18249
29085,05:04:10,18250
28265,05:04:11,18251
25281,05:04:12,18252
25887,05:04:12,18252
28756,05:04:13,18253
30030,05:04:16,18256
28201,05:04:17,18257
24003,05:04:17,18257
16065,05:04:17,18257
29557,05:04:18,18258
29251,05:04:19,18259
30304,05:04:22,18262
29977,05:04:24,18264
11814,05:04:26,18266
19175,05:04:26,18266
28472,05:04:26,18266
25261,05:04:26,18266
26268,05:04:26,18266
29063,05:04:27,18267
28502,05:04:28,18268
28722,05:04:32,18272
31248,05:04:33,18273
29073,05:04:34,18274
28743,05:04:38,18278
29889,05:04:38,18278
28742,05:04:38,18278
31392,05:04:39,18279
30077,05:04:39,18279
22922,05:04:41,18281
31617,05:04:41,18281
31616,05:04:41,18281
26575,05:04:42,18282
28584,05:04:43,18283
30864,05:04:43,18283
27527,05:04:44,18284
27120,05:04:45,18285
30438,05:04:46,18286
24162,05:04:46,18286
27499,05:04:47,18287
27844,05:04:47,18287
31948,05:04:47,18287
25959,05:04:48,18288
28936,05:04:48,18288
29458,05:04:49,18289
27302,05:04:50,18290
26058,05:04:51,18291
30152,05:04:53,18293
26210,05:04:54,18294
26912,05:04:55,18295
18923,05:04:57,18297
31283,05:04:57,18297
27629,05:04:57,18297
30866,05:04:59,18299
26238,05:04:59,18299
25974,05:05:01,18301
29339,05:05:01,18301
29941,05:05:02,18302
27674,05:05:04,18304
28126,05:05:04,18304
13472,05:05:04,18304
31611,05:05:06,18306
28545,05:05:07,18307
31508,05:05:12,18312
28071,05:05:12,18312
27079,05:05:12,18312
25703,05:05:14,18314
24975,05:05:14,18314
26833,05:05:19,18319
28540,05:05:20,18320
26547,05:05:20,18320
25429,05:05:22,18322
31369,05:05:22,18322
31001,05:05:24,18324
26730,05:05:25,18325
27483,05:05:25,18325
27816,05:05:26,18326
26080,05:05:27,18327
29890,05:05:27,18327
27709,05:05:30,18330
28710,05:05:30,18330
27315,05:05:32,18332
26973,05:05:34,18334
28524,05:05:38,18338
28157,05:05:39,18339
25230,05:05:41,18341
15565,05:05:41,18341
30829,05:05:44,18344
17202,05:05:46,18346
10135,05:05:46,18346
30895,05:05:47,18347
31939,05:05:47,18347
10392,05:05:48,18348
25558,05:05:51,18351
15100,05:05:51,18351
29778,05:05:53,18353
31718,05:05:55,18355
2336,05:05:55,18355
26427,05:05:56,18356
29950,05:05:56,18356
31537,05:05:58,18358
31357,05:06:00,18360
22408,05:06:00,18360
30686,05:06:00,18360
30394,05:06:03,18363
32004,05:06:05,18365
21084,05:06:05,18365
23514,05:06:05,18365
26317,05:06:07,18367
25455,05:06:08,18368
11398,05:06:09,18369
31046,05:06:09,18369
27263,05:06:10,18370
25430,05:06:12,18372
31429,05:06:13,18373
31752,05:06:14,18374
29363,05:06:15,18375
29646,05:06:15,18375
30053,05:06:16,18376
27890,05:06:17,18377
30602,05:06:17,18377
27985,05:06:18,18378
26285,05:06:19,18379
19880,05:06:21,18381
24652,05:06:26,18386
31169,05:06:27,18387
24609,05:06:28,18388
28411,05:06:29,18389
29846,05:06:30,18390
12890,05:06:30,18390
29754,05:06:31,18391
31533,05:06:32,18392
25891,05:06:32,18392
26693,05:06:34,18394
31858,05:06:37,18397
27871,05:06:38,18398
30409,05:06:39,18399
12731,05:06:41,18401
25070,05:06:41,18401
27545,05:06:41,18401
26050,05:06:41,18401
26653,05:06:43,18403
27893,05:06:44,18404
29687,05:06:46,18406
28418,05:06:51,18411
26345,05:06:52,18412
30826,05:06:52,18412
30266,05:06:52,18412
20664,05:06:53,18413
12829,05:06:54,18414
30176,05:06:59,18419
30915,05:06:59,18419
29407,05:07:00,18420
30357,05:07:00,18420
27473,05:07:01,18421
31817,05:07:01,18421
31816,05:07:01,18421
26362,05:07:02,18422
15572,05:07:06,18426
25720,05:07:07,18427
31061,05:07:07,18427
28736,05:07:09,18429
23019,05:07:10,18430
28983,05:07:10,18430
27217,05:07:10,18430
26071,05:07:13,18433
27918,05:07:13,18433
30398,05:07:15,18435
24357,05:07:24,18444
31261,05:07:25,18445
30274,05:07:25,18445
29100,05:07:27,18447
26858,05:07:28,18448
25728,05:07:28,18448
17504,05:07:29,18449
17865,05:07:29,18449
25796,05:07:32,18452
28625,05:07:34,18454
27894,05:07:35,18455
26001,05:07:35,18455
29074,05:07:37,18457
26758,05:07:39,18459
29968,05:07:39,18459
28549,05:07:40,18460
25903,05:07:42,18462
26949,05:07:43,18463
28286,05:07:44,18464
29652,05:07:44,18464
30143,05:07:45,18465
27026,05:07:46,18466
27020,05:07:46,18466
27021,05:07:46,18466
24777,05:07:47,18467
30203,05:07:49,18469
27806,05:07:51,18471
26431,05:07:52,18472
19768,05:07:56,18476
26850,05:07:59,18479
26026,05:08:01,18481
26015,05:08:02,18482
29034,05:08:02,18482
25580,05:08:03,18483
25930,05:08:04,18484
21620,05:08:04,18484
30345,05:08:05,18485
26635,05:08:08,18488
26631,05:08:08,18488
30453,05:08:09,18489
19101,05:08:13,18493
26686,05:08:14,18494
28892,05:08:15,18495
28900,05:08:15,18495
25864,05:08:17,18497
28954,05:08:18,18498
16839,05:08:19,18499
28515,05:08:19,18499
28582,05:08:20,18500
12338,05:08:21,18501
29712,05:08:22,18502
14107,05:08:22,18502
28603,05:08:22,18502
30120,05:08:23,18503
15540,05:08:24,18504
28196,05:08:27,18507
29711,05:08:30,18510
27713,05:08:30,18510
25251,05:08:31,18511
30880,05:08:32,18512
30861,05:08:32,18512
30726,05:08:34,18514
31111,05:08:37,18517
31598,05:08:38,18518
27968,05:08:39,18519
30877,05:08:39,18519
26180,05:08:39,18519
30998,05:08:41,18521
31962,05:08:42,18522
27305,05:08:43,18523
31973,05:08:44,18524
27408,05:08:45,18525
31977,05:08:46,18526
26870,05:08:47,18527
28848,05:08:48,18528
26559,05:08:50,18530
27232,05:08:52,18532
25735,05:08:52,18532
30071,05:08:54,18534
27620,05:08:55,18535
26086,05:09:06,18546
30964,05:09:08,18548
29477,05:09:10,18550
29885,05:09:10,18550
30484,05:09:12,18552
20345,05:09:20,18560
29871,05:09:21,18561
27411,05:09:24,18564
17028,05:09:25,18565
9692,05:09:25,18565
29845,05:09:27,18567
26040,05:09:28,18568
27428,05:09:28,18568
14821,05:09:28,18568
29831,05:09:28,18568
32034,05:09:29,18569
29320,05:09:33,18573
27953,05:09:33,18573
30581,05:09:33,18573
30724,05:09:33,18573
25465,05:09:34,18574
16912,05:09:35,18575
31937,05:09:37,18577
26092,05:09:42,18582
29304,05:09:43,18583
25636,05:09:43,18583
28753,05:09:44,18584
24945,05:09:44,18584
30244,05:09:44,18584
31304,05:09:47,18587
30466,05:09:50,18590
30765,05:09:50,18590
28094,05:09:53,18593
28055,05:09:55,18595
28832,05:09:57,18597
25917,05:09:57,18597
28863,05:09:57,18597
29698,05:09:58,18598
28378,05:09:59,18599
30732,05:09:59,18599
29044,05:09:59,18599
15525,05:10:02,18602
18086,05:10:04,18604
28325,05:10:08,18608
24839,05:10:08,18608
29714,05:10:09,18609
28905,05:10:11,18611
21879,05:10:13,18613
26786,05:10:15,18615
24948,05:10:15,18615
26554,05:10:17,18617
26687,05:10:18,18618
27456,05:10:19,18619
31470,05:10:23,18623
26131,05:10:26,18626
27668,05:10:28,18628
31199,05:10:29,18629
27353,05:10:32,18632
26924,05:10:32,18632
26925,05:10:32,18632
28206,05:10:36,18636
27429,05:10:36,18636
20000,05:10:37,18637
27847,05:10:39,18639
28407,05:10:40,18640
25949,05:10:42,18642
25867,05:10:43,18643
29025,05:10:45,18645
31034,05:10:46,18646
26437,05:10:46,18646
29833,05:10:47,18647
28070,05:10:50,18650
30591,05:10:51,18651
28648,05:10:55,18655
25510,05:10:55,18655
30706,05:10:55,18655
20914,05:10:56,18656
31324,05:10:59,18659
30283,05:10:59,18659
29261,05:10:59,18659
30598,05:10:59,18659
27495,05:11:05,18665
29390,05:11:07,18667
29746,05:11:08,18668
29807,05:11:09,18669
29183,05:11:09,18669
30475,05:11:12,18672
27504,05:11:12,18672
31347,05:11:14,18674
27853,05:11:14,18674
31084,05:11:17,18677
28847,05:11:17,18677
16360,05:11:18,18678
6667,05:11:18,18678
20780,05:11:18,18678
26374,05:11:21,18681
8288,05:11:21,18681
28564,05:11:22,18682
30917,05:11:22,18682
26076,05:11:23,18683
30897,05:11:23,18683
25978,05:11:29,18689
29795,05:11:31,18691
24610,05:11:32,18692
26708,05:11:32,18692
28507,05:11:36,18696
27917,05:11:39,18699
29314,05:11:42,18702
27488,05:11:45,18705
31515,05:11:47,18707
27109,05:11:49,18709
30874,05:11:51,18711
29004,05:11:51,18711
30878,05:11:51,18711
27686,05:11:57,18717
25761,05:11:59,18719
26406,05:12:03,18723
25295,05:12:07,18727
28858,05:12:08,18728
31300,05:12:08,18728
27043,05:12:09,18729
23584,05:12:10,18730
27863,05:12:15,18735
27164,05:12:17,18737
28657,05:12:19,18739
26828,05:12:19,18739
15324,05:12:22,18742
32127,05:12:22,18742
26356,05:12:23,18743
30677,05:12:28,18748
27791,05:12:31,18751
28182,05:12:31,18751
26019,05:12:31,18751
29717,05:12:34,18754
28953,05:12:38,18758
27580,05:12:43,18763
26370,05:12:44,18764
29223,05:12:44,18764
29772,05:12:45,18765
29973,05:12:46,18766
26388,05:12:47,18767
26465,05:12:47,18767
29648,05:12:49,18769
23130,05:12:49,18769
31093,05:12:55,18775
28256,05:12:57,18777
31756,05:12:59,18779
30024,05:12:59,18779
25702,05:13:02,18782
30695,05:13:02,18782
31173,05:13:06,18786
26830,05:13:07,18787
27566,05:13:07,18787
26767,05:13:07,18787
27638,05:13:08,18788
31546,05:13:08,18788
28738,05:13:08,18788
30211,05:13:10,18790
29677,05:13:11,18791
19228,05:13:12,18792
28518,05:13:12,18792
26096,05:13:13,18793
29959,05:13:16,18796
24321,05:13:21,18801
29868,05:13:22,18802
29098,05:13:22,18802
16559,05:13:25,18805
6567,05:13:26,18806
1850,05:13:26,18806
18797,05:13:26,18806
24804,05:13:28,18808
29614,05:13:29,18809
27793,05:13:33,18813
28716,05:13:33,18813
25962,05:13:33,18813
25985,05:13:34,18814
26089,05:13:34,18814
25612,05:13:35,18815
18654,05:13:36,18816
14895,05:13:37,18817
27691,05:13:37,18817
27106,05:13:40,18820
28245,05:13:40,18820
26524,05:13:42,18822
28714,05:13:43,18823
15189,05:13:43,18823
23301,05:13:46,18826
29673,05:13:49,18829
29529,05:13:52,18832
29227,05:13:52,18832
20145,05:13:55,18835
28828,05:13:56,18836
21154,05:13:57,18837
32124,05:13:58,18838
30761,05:13:58,18838
22266,05:14:00,18840
28917,05:14:01,18841
30908,05:14:01,18841
27864,05:14:02,18842
25883,05:14:02,18842
27802,05:14:06,18846
24036,05:14:07,18847
19664,05:14:07,18847
27923,05:14:08,18848
15551,05:14:11,18851
31258,05:14:12,18852
25640,05:14:13,18853
26565,05:14:13,18853
32099,05:14:13,18853
30634,05:14:13,18853
26099,05:14:14,18854
13561,05:14:15,18855
18366,05:14:17,18857
24284,05:14:20,18860
31050,05:14:21,18861
25549,05:14:24,18864
31112,05:14:28,18868
30170,05:14:28,18868
25782,05:14:32,18872
28771,05:14:35,18875
30311,05:14:36,18876
27632,05:14:37,18877
30257,05:14:38,18878
21229,05:14:38,18878
31371,05:14:38,18878
27072,05:14:39,18879
27071,05:14:39,18879
25618,05:14:40,18880
26564,05:14:41,18881
30753,05:14:42,18882
25506,05:14:45,18885
23030,05:14:46,18886
28068,05:14:46,18886
25245,05:14:46,18886
30636,05:14:46,18886
28758,05:14:48,18888
26609,05:14:49,18889
30682,05:14:51,18891
27784,05:14:51,18891
15517,05:14:51,18891
27261,05:14:52,18892
28271,05:14:52,18892
29194,05:14:52,18892
28351,05:14:53,18893
24908,05:14:54,18894
23538,05:14:55,18895
28963,05:14:56,18896
27874,05:14:58,18898
31998,05:15:01,18901
26423,05:15:02,18902
31900,05:15:04,18904
30197,05:15:05,18905
27995,05:15:08,18908
30407,05:15:08,18908
21076,05:15:12,18912
22071,05:15:12,18912
14534,05:15:12,18912
28655,05:15:13,18913
26359,05:15:14,18914
31788,05:15:15,18915
27578,05:15:17,18917
30973,05:15:19,18919
31449,05:15:19,18919
27807,05:15:20,18920
30515,05:15:24,18924
28513,05:15:25,18925
25044,05:15:27,18927
29806,05:15:27,18927
28137,05:15:28,18928
25525,05:15:28,18928
26088,05:15:30,18930
27858,05:15:34,18934
29386,05:15:36,18936
30898,05:15:37,18937
31201,05:15:48,18948
28578,05:15:54,18954
26444,05:15:55,18955
26776,05:15:56,18956
20075,05:15:58,18958
25742,05:15:58,18958
13180,05:15:59,18959
29967,05:15:59,18959
26702,05:16:01,18961
29773,05:16:01,18961
24266,05:16:02,18962
25739,05:16:03,18963
16209,05:16:05,18965
26595,05:16:05,18965
9096,05:16:06,18966
29659,05:16:08,18968
26055,05:16:08,18968
27046,05:16:10,18970
30374,05:16:15,18975
28535,05:16:18,18978
25191,05:16:18,18978
31960,05:16:20,18980
27162,05:16:21,18981
26315,05:16:23,18983
30036,05:16:24,18984
30697,05:16:25,18985
26696,05:16:28,18988
31434,05:16:29,18989
29432,05:16:30,18990
