race_no,official_time,time_sec
26514,04:45:25,17125
20555,04:45:27,17127
20191,04:45:28,17128
33133,04:45:31,17131
27709,04:45:31,17131
27918,04:45:35,17135
26930,04:45:36,17136
26795,04:45:38,17138
26434,04:45:40,17140
33249,04:45:40,17140
36084,04:45:41,17141
27226,04:45:43,17143
23613,04:45:44,17144
23647,04:45:45,17145
27168,04:45:45,17145
26571,04:45:46,17146
33103,04:45:46,17146
24265,04:45:50,17150
36058,04:45:51,17151
20958,04:45:51,17151
23724,04:45:53,17153
24299,04:45:57,17157
36362,04:45:57,17157
27974,04:45:58,17158
30212,04:45:58,17158
30043,04:45:59,17159
26734,04:45:59,17159
24716,04:45:59,17159
36447,04:46:00,17160
20897,04:46:00,17160
27912,04:46:01,17161
26357,04:46:01,17161
33064,04:46:02,17162
30203,04:46:05,17165
20551,04:46:08,17168
20272,04:46:09,17169
24318,04:46:10,17170
20871,04:46:11,17171
36412,04:46:14,17174
36071,04:46:28,17188
23382,04:46:28,17188
20762,04:46:29,17189
27236,04:46:29,17189
33048,04:46:30,17190
28521,04:46:33,17193
24630,04:46:34,17194
33142,04:46:35,17195
26290,04:46:36,17196
27463,04:46:38,17198
24724,04:46:38,17198
23047,04:46:39,17199
27644,04:46:41,17201
27351,04:46:42,17202
24089,04:46:42,17202
23583,04:46:45,17205
27302,04:46:46,17206
23357,04:46:50,17210
20434,04:46:51,17211
20477,04:46:54,17214
24822,04:46:57,17217
27558,04:46:57,17217
26112,04:46:57,17217
27015,04:47:01,17221
24518,04:47:02,17222
21097,04:47:03,17223
26592,04:47:06,17226
26166,04:47:08,17228
27052,04:47:09,17229
21069,04:47:09,17229
23239,04:47:10,17230
23734,04:47:11,17231
24087,04:47:11,17231
33008,04:47:11,17231
24134,04:47:12,17232
27181,04:47:13,17233
27233,04:47:17,17237
33384,04:47:17,17237
36041,04:47:18,17238
20396,04:47:18,17238
28362,04:47:21,17241
26532,04:47:21,17241
27355,04:47:22,17242
26849,04:47:24,17244
27659,04:47:27,17247
20701,04:47:27,17247
36322,04:47:35,17255
27214,04:47:35,17255
20194,04:47:37,17257
36160,04:47:38,17258
20431,04:47:42,17262
20534,04:47:42,17262
27157,04:47:43,17263
28473,04:47:43,17263
24238,04:47:44,17264
30223,04:47:44,17264
30004,04:47:47,17267
26782,04:47:51,17271
28226,04:47:51,17271
20934,04:47:52,17272
24331,04:47:53,17273
27461,04:47:53,17273
30097,04:47:54,17274
26987,04:47:59,17279
36162,04:48:00,17280
27221,04:48:02,17282
27547,04:48:02,17282
28259,04:48:03,17283
20440,04:48:04,17284
24491,04:48:05,17285
27133,04:48:06,17286
26776,04:48:06,17286
27254,04:48:15,17295
27500,04:48:15,17295
23559,04:48:15,17295
36065,04:48:15,17295
20240,04:48:17,17297
27009,04:48:20,17300
20205,04:48:21,17301
30093,04:48:21,17301
23752,04:48:22,17302
26476,04:48:23,17303
24091,04:48:24,17304
20360,04:48:26,17306
33021,04:48:26,17306
24177,04:48:29,17309
27282,04:48:29,17309
23664,04:48:30,17310
23640,04:48:30,17310
24072,04:48:30,17310
27085,04:48:36,17316
36380,04:48:41,17321
24681,04:48:43,17323
23896,04:48:44,17324
20850,04:48:44,17324
26216,04:48:44,17324
33253,04:48:49,17329
36430,04:48:51,17331
20484,04:48:54,17334
26143,04:48:55,17335
26719,04:49:01,17341
36175,04:49:01,17341
24248,04:49:01,17341
24184,04:49:05,17345
23657,04:49:08,17348
23939,04:49:15,17355
27816,04:49:15,17355
27473,04:49:15,17355
27641,04:49:18,17358
27358,04:49:19,17359
27471,04:49:19,17359
27431,04:49:23,17363
30008,04:49:24,17364
28393,04:49:25,17365
21073,04:49:28,17368
26787,04:49:30,17370
24370,04:49:32,17372
36377,04:49:35,17375
28513,04:49:35,17375
23299,04:49:40,17380
20980,04:49:41,17381
30084,04:49:42,17382
33062,04:49:43,17383
24559,04:49:43,17383
33100,04:49:45,17385
20916,04:49:47,17387
27559,04:49:48,17388
27865,04:49:49,17389
26567,04:49:49,17389
24825,04:49:50,17390
33134,04:49:51,17391
26794,04:49:51,17391
28287,04:49:53,17393
27267,04:49:56,17396
23940,04:49:58,17398
33072,04:49:59,17399
27178,04:49:59,17399
27605,04:50:02,17402
20047,04:50:02,17402
33083,04:50:03,17403
36319,04:50:03,17403
20052,04:50:04,17404
20518,04:50:07,17407
24245,04:50:08,17408
27110,04:50:12,17412
27169,04:50:13,17413
26729,04:50:14,17414
20674,04:50:19,17419
36443,04:50:20,17420
20955,04:50:22,17422
27946,04:50:23,17423
24356,04:50:24,17424
23277,04:50:25,17425
26113,04:50:28,17428
27539,04:50:28,17428
26771,04:50:31,17431
24013,04:50:31,17431
33182,04:50:32,17432
26338,04:50:37,17437
26298,04:50:41,17441
27724,04:50:42,17442
24172,04:50:44,17444
28406,04:50:45,17445
26508,04:50:46,17446
23356,04:50:46,17446
20503,04:50:46,17446
20085,04:50:48,17448
28431,04:50:49,17449
30151,04:50:52,17452
36451,04:50:57,17457
23404,04:50:57,17457
20183,04:50:58,17458
28228,04:50:58,17458
33390,04:50:59,17459
26743,04:51:00,17460
28446,04:51:03,17463
23619,04:51:04,17464
20258,04:51:05,17465
36407,04:51:06,17466
23661,04:51:06,17466
27931,04:51:06,17466
27889,04:51:07,17467
36288,04:51:09,17469
36226,04:51:10,17470
24361,04:51:10,17470
23264,04:51:10,17470
36408,04:51:11,17471
27554,04:51:12,17472
36103,04:51:13,17473
26231,04:51:15,17475
36021,04:51:16,17476
23656,04:51:19,17479
24025,04:51:23,17483
23484,04:51:24,17484
20991,04:51:26,17486
24363,04:51:29,17489
24399,04:51:30,17490
26633,04:51:33,17493
20119,04:51:35,17495
20819,04:51:36,17496
26822,04:51:40,17500
26894,04:51:42,17502
26458,04:51:44,17504
23282,04:51:45,17505
26018,04:51:46,17506
36070,04:51:47,17507
26262,04:51:49,17509
36032,04:51:50,17510
23313,04:51:53,17513
26636,04:51:53,17513
27530,04:51:54,17514
27702,04:51:55,17515
20878,04:51:56,17516
23294,04:51:58,17518
23883,04:52:03,17523
20351,04:52:03,17523
30050,04:52:04,17524
33235,04:52:06,17526
20178,04:52:12,17532
26388,04:52:14,17534
24420,04:52:15,17535
27065,04:52:16,17536
26608,04:52:17,17537
24066,04:52:18,17538
20760,04:52:19,17539
28441,04:52:28,17548
28257,04:52:33,17553
27027,04:52:34,17554
36142,04:52:34,17554
23417,04:52:36,17556
33360,04:52:40,17560
27818,04:52:43,17563
30237,04:52:46,17566
27210,04:52:48,17568
36389,04:52:50,17570
23541,04:52:50,17570
26460,04:52:51,17571
26335,04:52:53,17573
28267,04:52:55,17575
24176,04:52:55,17575
20263,04:52:56,17576
36027,04:52:57,17577
26735,04:52:57,17577
28525,04:53:01,17581
36258,04:53:03,17583
36268,04:53:03,17583
24249,04:53:03,17583
36188,04:53:04,17584
23850,04:53:07,17587
23318,04:53:16,17596
20523,04:53:16,17596
26644,04:53:17,17597
27975,04:53:21,17601
27484,04:53:21,17601
24223,04:53:21,17601
23845,04:53:28,17608
27377,04:53:30,17610
27179,04:53:30,17610
28502,04:53:34,17614
24791,04:53:36,17616
20995,04:53:37,17617
27843,04:53:38,17618
26884,04:53:45,17625
27120,04:53:46,17626
20610,04:53:48,17628
36164,04:53:50,17630
33145,04:53:50,17630
36171,04:53:51,17631
21106,04:53:54,17634
27406,04:53:54,17634
27983,04:53:55,17635
36168,04:53:56,17636
20668,04:53:58,17638
28196,04:53:58,17638
27735,04:53:58,17638
26196,04:54:00,17640
24180,04:54:01,17641
23884,04:54:02,17642
33020,04:54:02,17642
26903,04:54:02,17642
30188,04:54:04,17644
30149,04:54:07,17647
24680,04:54:09,17649
36419,04:54:12,17652
27751,04:54:14,17654
28520,04:54:17,17657
33226,04:54:17,17657
23004,04:54:17,17657
36121,04:54:19,17659
24365,04:54:21,17661
26968,04:54:23,17663
26401,04:54:27,17667
23713,04:54:27,17667
30194,04:54:28,17668
20291,04:54:29,17669
27561,04:54:31,17671
27518,04:54:34,17674
26830,04:54:35,17675
20279,04:54:37,17677
26376,04:54:41,17681
28079,04:54:43,17683
26679,04:54:44,17684
24725,04:54:44,17684
26323,04:54:47,17687
23906,04:54:49,17689
23689,04:54:54,17694
27021,04:54:58,17698
26942,04:55:01,17701
20946,04:55:01,17701
36275,04:55:01,17701
26921,04:55:03,17703
23901,04:55:05,17705
24634,04:55:07,17707
23333,04:55:08,17708
27622,04:55:08,17708
24642,04:55:10,17710
24587,04:55:11,17711
26509,04:55:11,17711
30225,04:55:11,17711
21028,04:55:12,17712
20911,04:55:15,17715
23787,04:55:15,17715
23554,04:55:15,17715
27492,04:55:17,17717
27263,04:55:23,17723
33085,04:55:23,17723
27864,04:55:24,17724
27251,04:55:28,17728
24307,04:55:32,17732
36050,04:55:34,17734
26893,04:55:35,17735
24743,04:55:36,17736
26923,04:55:41,17741
30030,04:55:42,17742
24268,04:55:46,17746
23877,04:55:46,17746
23967,04:55:50,17750
36324,04:55:50,17750
20216,04:55:54,17754
24464,04:55:54,17754
26383,04:55:54,17754
26222,04:55:57,17757
26577,04:55:58,17758
23360,04:55:58,17758
33128,04:55:58,17758
20938,04:56:01,17761
26152,04:56:02,17762
33010,04:56:04,17764
23915,04:56:04,17764
23303,04:56:04,17764
23836,04:56:05,17765
26425,04:56:05,17765
27390,04:56:08,17768
36073,04:56:08,17768
23330,04:56:11,17771
26167,04:56:14,17774
27113,04:56:17,17777
28197,04:56:18,17778
30131,04:56:19,17779
27978,04:56:20,17780
20419,04:56:21,17781
20509,04:56:23,17783
36415,04:56:25,17785
27491,04:56:25,17785
27591,04:56:26,17786
28221,04:56:27,17787
27177,04:56:28,17788
26467,04:56:29,17789
20584,04:56:29,17789
24550,04:56:29,17789
23875,04:56:30,17790
27608,04:56:32,17792
27833,04:56:33,17793
27945,04:56:39,17799
24024,04:56:39,17799
27704,04:56:40,17800
26806,04:56:42,17802
24182,04:56:43,17803
24244,04:56:46,17806
23605,04:56:46,17806
27438,04:56:48,17808
21033,04:56:51,17811
30003,04:56:52,17812
23304,04:56:57,17817
23871,04:56:58,17818
33241,04:57:00,17820
20792,04:57:01,17821
23786,04:57:01,17821
23321,04:57:02,17822
27284,04:57:03,17823
20770,04:57:05,17825
30160,04:57:06,17826
20158,04:57:07,17827
28361,04:57:13,17833
27035,04:57:13,17833
27626,04:57:13,17833
20415,04:57:15,17835
20437,04:57:15,17835
24326,04:57:16,17836
33176,04:57:20,17840
28251,04:57:20,17840
28276,04:57:24,17844
20556,04:57:24,17844
26814,04:57:25,17845
28106,04:57:28,17848
26888,04:57:29,17849
27532,04:57:29,17849
20358,04:57:29,17849
26287,04:57:33,17853
20159,04:57:35,17855
30063,04:57:35,17855
28144,04:57:36,17856
23228,04:57:39,17859
24316,04:57:42,17862
23501,04:57:42,17862
36418,04:57:46,17866
36045,04:57:48,17868
24905,04:57:48,17868
28527,04:57:48,17868
33016,04:57:51,17871
24889,04:57:53,17873
28313,04:57:54,17874
27516,04:57:55,17875
36085,04:57:55,17875
27713,04:58:00,17880
24214,04:58:01,17881
23633,04:58:03,17883
26299,04:58:04,17884
26331,04:58:08,17888
27059,04:58:08,17888
36102,04:58:08,17888
33155,04:58:11,17891
27696,04:58:12,17892
26447,04:58:13,17893
26889,04:58:15,17895
24745,04:58:16,17896
28478,04:58:17,17897
20977,04:58:18,17898
27898,04:58:19,17899
20716,04:58:21,17901
27823,04:58:22,17902
30117,04:58:29,17909
36056,04:58:30,17910
30045,04:58:31,17911
23334,04:58:32,17912
27148,04:58:32,17912
33276,04:58:33,17913
23506,04:58:35,17915
36069,04:58:36,17916
24038,04:58:37,17917
28191,04:58:41,17921
23666,04:58:42,17922
33065,04:58:42,17922
23093,04:58:44,17924
21027,04:58:45,17925
33358,04:58:47,17927
24760,04:58:47,17927
23464,04:58:47,17927
24787,04:58:51,17931
26881,04:58:52,17932
27403,04:58:54,17934
36169,04:58:55,17935
20783,04:58:55,17935
23919,04:59:06,17946
24165,04:59:11,17951
26283,04:59:13,17953
30075,04:59:14,17954
36095,04:59:15,17955
20350,04:59:17,17957
26901,04:59:18,17958
30121,04:59:19,17959
27610,04:59:20,17960
20296,04:59:20,17960
26496,04:59:21,17961
24076,04:59:22,17962
23653,04:59:23,17963
23784,04:59:23,17963
26887,04:59:23,17963
27916,04:59:25,17965
24753,04:59:25,17965
26860,04:59:26,17966
20535,04:59:27,17967
20656,04:59:27,17967
36235,04:59:29,17969
27711,04:59:31,17971
26593,04:59:32,17972
33263,04:59:34,17974
20217,04:59:34,17974
26208,04:59:36,17976
26722,04:59:38,17978
24077,04:59:45,17985
26646,04:59:47,17987
36310,04:59:48,17988
20849,04:59:51,17991
24501,04:59:51,17991
24672,04:59:54,17994
23539,04:59:56,17996
26698,04:59:56,17996
26343,04:59:57,17997
26029,04:59:58,17998
20320,04:59:58,17998
36287,04:59:58,17998
27216,05:00:01,18001
27489,05:00:02,18002
30091,05:00:02,18002
27270,05:00:03,18003
33298,05:00:05,18005
26453,05:00:08,18008
26407,05:00:10,18010
36182,05:00:11,18011
24624,05:00:14,18014
20176,05:00:17,18017
26817,05:00:20,18020
33326,05:00:26,18026
36122,05:00:29,18029
27550,05:00:29,18029
20604,05:00:30,18030
20766,05:00:32,18032
24502,05:00:33,18033
26275,05:00:33,18033
20338,05:00:36,18036
27187,05:00:38,18038
27890,05:00:39,18039
28217,05:00:40,18040
20620,05:00:45,18045
27882,05:00:48,18048
27750,05:00:50,18050
26715,05:00:51,18051
36131,05:00:51,18051
23273,05:00:51,18051
28245,05:00:55,18055
28499,05:00:57,18057
36346,05:01:02,18062
20463,05:01:02,18062
36213,05:01:03,18063
27392,05:01:03,18063
26678,05:01:04,18064
23887,05:01:05,18065
20694,05:01:06,18066
20192,05:01:06,18066
28264,05:01:13,18073
28239,05:01:16,18076
33377,05:01:17,18077
36124,05:01:18,18078
28026,05:01:20,18080
26955,05:01:22,18082
26191,05:01:23,18083
36280,05:01:24,18084
27546,05:01:25,18085
33205,05:01:27,18087
36344,05:01:28,18088
24153,05:01:29,18089
27488,05:01:31,18091
23543,05:01:34,18094
24749,05:01:35,18095
20283,05:01:35,18095
33331,05:01:37,18097
23262,05:01:37,18097
20285,05:01:42,18102
27025,05:01:44,18104
36227,05:01:46,18106
23654,05:01:47,18107
24670,05:01:47,18107
30108,05:01:52,18112
26757,05:01:56,18116
27544,05:01:57,18117
26258,05:01:57,18117
20632,05:02:01,18121
20633,05:02:01,18121
26498,05:02:05,18125
27204,05:02:06,18126
26328,05:02:10,18130
20848,05:02:10,18130
33118,05:02:10,18130
20245,05:02:14,18134
27220,05:02:16,18136
30068,05:02:20,18140
24359,05:02:22,18142
26821,05:02:26,18146
27943,05:02:26,18146
26609,05:02:28,18148
23854,05:02:32,18152
33041,05:02:37,18157
28515,05:02:38,18158
36108,05:02:40,18160
23278,05:02:40,18160
23741,05:02:42,18162
23272,05:02:45,18165
33115,05:02:45,18165
27161,05:02:45,18165
36196,05:02:50,18170
23759,05:02:51,18171
30231,05:02:52,18172
33267,05:02:55,18175
24404,05:02:56,18176
26612,05:02:57,18177
27311,05:02:57,18177
24124,05:03:01,18181
27998,05:03:03,18183
20662,05:03:06,18186
24098,05:03:07,18187
27849,05:03:08,18188
30107,05:03:09,18189
24755,05:03:12,18192
20379,05:03:16,18196
26813,05:03:16,18196
36368,05:03:18,18198
26229,05:03:21,18201
33222,05:03:22,18202
20605,05:03:23,18203
26255,05:03:24,18204
26145,05:03:25,18205
27446,05:03:28,18208
27885,05:03:29,18209
27104,05:03:32,18212
36046,05:03:32,18212
36018,05:03:33,18213
28070,05:03:36,18216
24654,05:03:40,18220
27779,05:03:46,18226
27445,05:03:47,18227
24204,05:03:49,18229
28051,05:03:50,18230
24226,05:03:51,18231
36005,05:03:53,18233
36053,05:03:56,18236
20213,05:03:58,18238
24298,05:03:59,18239
33323,05:04:01,18241
28129,05:04:03,18243
24503,05:04:08,18248
24216,05:04:09,18249
23743,05:04:10,18250
20648,05:04:10,18250
24867,05:04:11,18251
36114,05:04:12,18252
33184,05:04:15,18255
26398,05:04:15,18255
28007,05:04:17,18257
27367,05:04:20,18260
24648,05:04:20,18260
23785,05:04:27,18267
20664,05:04:30,18270
20952,05:04:33,18273
33157,05:04:33,18273
26545,05:04:35,18275
23375,05:04:36,18276
20373,05:04:38,18278
26368,05:04:38,18278
28044,05:04:38,18278
27237,05:04:38,18278
20737,05:04:41,18281
33369,05:04:42,18282
27088,05:04:42,18282
27817,05:04:42,18282
27585,05:04:46,18286
20312,05:04:46,18286
23221,05:04:46,18286
30074,05:04:48,18288
27378,05:04:51,18291
26451,05:04:57,18297
24623,05:04:57,18297
24110,05:05:00,18300
28060,05:05:01,18301
26234,05:05:02,18302
26543,05:05:02,18302
26450,05:05:03,18303
26799,05:05:07,18307
30167,05:05:08,18308
26192,05:05:09,18309
36448,05:05:11,18311
36074,05:05:13,18313
23279,05:05:16,18316
27717,05:05:19,18319
28455,05:05:19,18319
27689,05:05:20,18320
28254,05:05:22,18322
27112,05:05:22,18322
27563,05:05:23,18323
24026,05:05:24,18324
24628,05:05:25,18325
30019,05:05:25,18325
23686,05:05:26,18326
27165,05:05:26,18326
36413,05:05:28,18328
20209,05:05:28,18328
33213,05:05:29,18329
36334,05:05:32,18332
24555,05:05:35,18335
26961,05:05:35,18335
28213,05:05:38,18338
23981,05:05:38,18338
36281,05:05:39,18339
27567,05:05:39,18339
28273,05:05:43,18343
20165,05:05:43,18343
24741,05:05:44,18344
27747,05:05:45,18345
23495,05:05:46,18346
28249,05:05:47,18347
23932,05:05:48,18348
20974,05:05:48,18348
23655,05:05:49,18349
23817,05:05:50,18350
20277,05:05:51,18351
33014,05:05:57,18357
33193,05:06:00,18360
36210,05:06:01,18361
26530,05:06:01,18361
36234,05:06:02,18362
26488,05:06:07,18367
30136,05:06:07,18367
28097,05:06:08,18368
26350,05:06:08,18368
26148,05:06:16,18376
20839,05:06:16,18376
33373,05:06:18,18378
27609,05:06:19,18379
28416,05:06:22,18382
23450,05:06:22,18382
33061,05:06:27,18387
27562,05:06:27,18387
28229,05:06:28,18388
21044,05:06:28,18388
30113,05:06:28,18388
26720,05:06:29,18389
27338,05:06:30,18390
23812,05:06:31,18391
36386,05:06:35,18395
28173,05:06:35,18395
20140,05:06:40,18400
20497,05:06:50,18410
27481,05:06:53,18413
28162,05:06:54,18414
26728,05:06:54,18414
27313,05:06:55,18415
27543,05:06:57,18417
36232,05:06:57,18417
36247,05:06:58,18418
26304,05:06:59,18419
28327,05:07:03,18423
23488,05:07:03,18423
23679,05:07:05,18425
20459,05:07:05,18425
36411,05:07:10,18430
27565,05:07:12,18432
33180,05:07:13,18433
23283,05:07:14,18434
26870,05:07:18,18438
33371,05:07:20,18440
20162,05:07:22,18442
27417,05:07:27,18447
26537,05:07:29,18449
27754,05:07:30,18450
26264,05:07:34,18454
33216,05:07:34,18454
28512,05:07:36,18456
26701,05:07:37,18457
20901,05:07:39,18459
20779,05:07:41,18461
20614,05:07:41,18461
27454,05:07:48,18468
20719,05:07:52,18472
23736,05:07:55,18475
27383,05:07:57,18477
30137,05:07:57,18477
27297,05:08:00,18480
26874,05:08:04,18484
36139,05:08:05,18485
33171,05:08:06,18486
23795,05:08:12,18492
23900,05:08:14,18494
23997,05:08:16,18496
26714,05:08:17,18497
24807,05:08:20,18500
20495,05:08:20,18500
36238,05:08:23,18503
23922,05:08:24,18504
26336,05:08:26,18506
23418,05:08:27,18507
36194,05:08:27,18507
36233,05:08:28,18508
33280,05:08:28,18508
28498,05:08:29,18509
20750,05:08:30,18510
30236,05:08:30,18510
20777,05:08:34,18514
26494,05:08:36,18516
36075,05:08:38,18518
30031,05:08:38,18518
30181,05:08:44,18524
33049,05:08:44,18524
27955,05:08:44,18524
26990,05:08:44,18524
36099,05:08:45,18525
28299,05:08:46,18526
27245,05:08:49,18529
20294,05:08:49,18529
27498,05:08:54,18534
27769,05:08:58,18538
36357,05:08:58,18538
33117,05:08:58,18538
36120,05:09:02,18542
24660,05:09:05,18545
27328,05:09:07,18547
30064,05:09:07,18547
33107,05:09:13,18553
36409,05:09:18,18558
27948,05:09:20,18560
27186,05:09:22,18562
24839,05:09:23,18563
26356,05:09:24,18564
26371,05:09:25,18565
23611,05:09:27,18567
33282,05:09:27,18567
20341,05:09:32,18572
23995,05:09:33,18573
20985,05:09:38,18578
28472,05:09:38,18578
27108,05:09:39,18579
20778,05:09:41,18581
23886,05:09:43,18583
28053,05:09:47,18587
26915,05:09:53,18593
23956,05:09:56,18596
30054,05:09:59,18599
33029,05:10:00,18600
28269,05:10:02,18602
23746,05:10:05,18605
24084,05:10:08,18608
23243,05:10:09,18609
26804,05:10:09,18609
24319,05:10:12,18612
36217,05:10:12,18612
26379,05:10:14,18614
20323,05:10:18,18618
27560,05:10:20,18620
27341,05:10:22,18622
26238,05:10:27,18627
27372,05:10:34,18634
27506,05:10:36,18636
28494,05:10:38,18638
26986,05:10:38,18638
27657,05:10:41,18641
26622,05:10:42,18642
33335,05:10:44,18644
26441,05:10:45,18645
27581,05:10:52,18652
27066,05:10:53,18653
24650,05:10:57,18657
26426,05:11:01,18661
27361,05:11:02,18662
24636,05:11:02,18662
36399,05:11:02,18662
28061,05:11:04,18664
28501,05:11:04,18664
36192,05:11:09,18669
27206,05:11:13,18673
36055,05:11:14,18674
23257,05:11:15,18675
24212,05:11:16,18676
33290,05:11:16,18676
36166,05:11:17,18677
36236,05:11:20,18680
36187,05:11:21,18681
36320,05:11:21,18681
36008,05:11:22,18682
20733,05:11:22,18682
20944,05:11:28,18688
27859,05:11:30,18690
24083,05:11:33,18693
20596,05:11:36,18696
27198,05:11:42,18702
26840,05:11:42,18702
27805,05:11:44,18704
24727,05:11:45,18705
23390,05:11:46,18706
26983,05:11:48,18708
26501,05:11:53,18713
36333,05:11:54,18714
24407,05:11:56,18716
28457,05:11:59,18719
24531,05:12:02,18722
27579,05:12:03,18723
36215,05:12:13,18733
23365,05:12:17,18737
36067,05:12:24,18744
36365,05:12:26,18746
36402,05:12:30,18750
26155,05:12:30,18750
20139,05:12:31,18751
23866,05:12:33,18753
24367,05:12:33,18753
28212,05:12:37,18757
36382,05:12:40,18760
20999,05:12:42,18762
27495,05:12:42,18762
20284,05:12:44,18764
33112,05:12:47,18767
26312,05:12:48,18768
23635,05:12:49,18769
23681,05:12:52,18772
23698,05:12:54,18774
26553,05:12:54,18774
33332,05:12:58,18778
36051,05:12:59,18779
27353,05:13:05,18785
27124,05:13:10,18790
28384,05:13:22,18802
24802,05:13:23,18803
27037,05:13:25,18805
26867,05:13:30,18810
23649,05:13:30,18810
27963,05:13:31,18811
26189,05:13:36,18816
30162,05:13:40,18820
26527,05:13:46,18826
26999,05:13:47,18827
21085,05:13:47,18827
26466,05:13:48,18828
27080,05:13:49,18829
30144,05:13:53,18833
26770,05:13:54,18834
27540,05:13:55,18835
20421,05:13:55,18835
20383,05:13:58,18838
27541,05:14:02,18842
26621,05:14:03,18843
23834,05:14:05,18845
20229,05:14:08,18848
24380,05:14:09,18849
23825,05:14:13,18853
24059,05:14:14,18854
33096,05:14:15,18855
23928,05:14:16,18856
36313,05:14:18,18858
27743,05:14:18,18858
20086,05:14:20,18860
33194,05:14:21,18861
20647,05:14:23,18863
28090,05:14:24,18864
24338,05:14:27,18867
33221,05:14:31,18871
23152,05:14:33,18873
28003,05:14:33,18873
23532,05:14:38,18878
28523,05:14:43,18883
27850,05:14:45,18885
36246,05:14:46,18886
27467,05:14:47,18887
36329,05:14:50,18890
20597,05:14:53,18893
23691,05:14:53,18893
27992,05:14:59,18899
20203,05:15:00,18900
20457,05:15:01,18901
36273,05:15:05,18905
30189,05:15:06,18906
23953,05:15:07,18907
28449,05:15:07,18907
26531,05:15:11,18911
27985,05:15:15,18915
33220,05:15:16,18916
36096,05:15:26,18926
20626,05:15:26,18926
20398,05:15:27,18927
26833,05:15:27,18927
28000,05:15:30,18930
23747,05:15:31,18931
33246,05:15:33,18933
33152,05:15:35,18935
36241,05:15:36,18936
24746,05:15:39,18939
36403,05:15:40,18940
20658,05:15:42,18942
28503,05:15:42,18942
30186,05:15:42,18942
23796,05:15:43,18943
26542,05:15:44,18944
33109,05:15:45,18945
30213,05:15:48,18948
24119,05:15:49,18949
27150,05:15:51,18951
26344,05:15:53,18953
33217,05:15:53,18953
26663,05:15:54,18954
33130,05:15:55,18955
36057,05:15:55,18955
36202,05:15:58,18958
33189,05:15:59,18959
36133,05:16:05,18965
20799,05:16:05,18965
23589,05:16:06,18966
24049,05:16:07,18967
26228,05:16:07,18967
26316,05:16:09,18969
27201,05:16:14,18974
27049,05:16:18,18978
28155,05:16:20,18980
24682,05:16:21,18981
28392,05:16:22,18982
24782,05:16:24,18984
36104,05:16:25,18985
23936,05:16:26,18986
26767,05:16:26,18986
27937,05:16:27,18987
20471,05:16:35,18995
20347,05:16:37,18997
20545,05:16:44,19004
33092,05:16:46,19006
20506,05:16:51,19011
20826,05:16:52,19012
24466,05:16:53,19013
26579,05:16:58,19018
27452,05:16:59,19019
26163,05:17:01,19021
30196,05:17:03,19023
27073,05:17:04,19024
20615,05:17:08,19028
21023,05:17:09,19029
27232,05:17:13,19033
26595,05:17:17,19037
26247,05:17:19,19039
23723,05:17:19,19039
27854,05:17:25,19045
33327,05:17:29,19049
36398,05:17:29,19049
36385,05:17:31,19051
24007,05:17:31,19051
30155,05:17:33,19053
36364,05:17:34,19054
27386,05:17:34,19054
36356,05:17:37,19057
24615,05:17:39,19059
30090,05:17:40,19060
20712,05:17:41,19061
33245,05:17:43,19063
23286,05:17:45,19065
36274,05:17:47,19067
23758,05:17:48,19068
28036,05:17:48,19068
23885,05:17:49,19069
27780,05:17:50,19070
30092,05:17:51,19071
28339,05:17:52,19072
36291,05:17:53,19073
20472,05:17:53,19073
24438,05:17:56,19076
23674,05:17:57,19077
26723,05:17:58,19078
30173,05:18:00,19080
23626,05:18:03,19083
26251,05:18:06,19086
26951,05:18:06,19086
28156,05:18:09,19089
33068,05:18:09,19089
20868,05:18:10,19090
23783,05:18:13,19093
26631,05:18:19,19099
27970,05:18:21,19101
27490,05:18:22,19102
33195,05:18:22,19102
28202,05:18:28,19108
27829,05:18:29,19109
36136,05:18:29,19109
20293,05:18:30,19110
26573,05:18:30,19110
24117,05:18:32,19112
24135,05:18:37,19117
23305,05:18:40,19120
36272,05:18:41,19121
36289,05:18:42,19122
27886,05:18:45,19125
28168,05:18:47,19127
24858,05:18:47,19127
27360,05:18:57,19137
33158,05:18:59,19139
20199,05:19:00,19140
26362,05:19:00,19140
27188,05:19:01,19141
27668,05:19:02,19142
33166,05:19:10,19150
36132,05:19:13,19153
23703,05:19:15,19155
30083,05:19:17,19157
27879,05:19:18,19158
27146,05:19:21,19161
23328,05:19:24,19164
30114,05:19:26,19166
30089,05:19:27,19167
27888,05:19:27,19167
23823,05:19:28,19168
24055,05:19:30,19170
20935,05:19:30,19170
30103,05:19:33,19173
27588,05:19:37,19177
27855,05:19:40,19180
23999,05:19:40,19180
20704,05:19:42,19182
36266,05:19:42,19182
27542,05:19:45,19185
23863,05:19:51,19191
23648,05:19:53,19193
26648,05:19:53,19193
26773,05:19:54,19194
23599,05:19:54,19194
28107,05:19:55,19195
28086,05:19:58,19198
27036,05:19:59,19199
24869,05:19:59,19199
26454,05:20:03,19203
24194,05:20:04,19204
24750,05:20:08,19208
20198,05:20:11,19211
33148,05:20:14,19214
36145,05:20:15,19215
20533,05:20:15,19215
33266,05:20:17,19217
27926,05:20:18,19218
36198,05:20:19,19219
24832,05:20:20,19220
28199,05:20:24,19224
23606,05:20:25,19225
28488,05:20:27,19227
26361,05:20:28,19228
36353,05:20:29,19229
